station,date,time,temp,dewp,stp,slp,visib,wdsp,prcp,sndp,cldc,wnddir,frost,rain,snow,hail,thunder,tornado
726593,2019-01-23,13:11:59,-14.040004,1006.9284,1004.1701,17.188332,21.741667,0.0,0.0,38.908333,-10.7999935,67,true,false,false,false,false,false,
725260,2019-01-23,13:11:59,-9.899997,989.99,1014.60376,6.713336,25.803331,0.09999994,4.0,73.51497,-5.8099995,9,true,true,true,false,false,false,
726596,2019-01-23,13:11:59,-8.179997,990.16003,976.4933,11.8483305,7.265,0.0,0.0,8.140003,-5.9433317,158,true,false,false,false,false,false,
725265,2019-01-23,13:11:59,-10.163332,1023.33344,1022.17175,166.7833,12.646664,0.0,0.0,13.911663,-5.7250004,178,true,false,false,false,false,false,
726590,2019-01-23,13:11:59,-10.771665,970.5,1016.69946,15.548328,7.8183336,0.01999999,4.0,77.2,-7.6383367,36,true,true,true,false,false,false,
725267,2019-01-23,13:11:59,-12.949995,999.8153,1005.2283,11.12167,15.236666,0.0,0.0,32.641647,-8.608329,57,true,false,false,false,false,false,
725266,2019-01-23,13:11:59,-12.999999,965.9466,1013.62823,11.30667,17.114996,0.11000002,7.0,54.798336,-9.526668,4,true,true,true,false,false,false,
725250,2019-01-23,13:11:59,-11.1133375,974.5989,1016.787,11.54167,23.95166,0.069999985,0.7000004,53.90666,-6.9650016,131,true,true,true,false,false,false,
726583,2019-01-23,13:11:59,-11.665,994.242,989.4284,14.783336,7.348331,0.0,0.0,27.155006,-9.246668,143,true,false,false,false,false,false,
726584,2019-01-23,13:11:59,-12.703336,1025.2583,1017.5638,15.49333,15.986668,0.009999995,1.2000002,66.803314,-8.658334,163,true,true,true,false,false,false,
726585,2019-01-23,13:11:59,-10.55,997.94824,998.69006,18.611666,19.643332,0.0,0.0,11.029999,-7.1483374,247,true,false,false,false,false,false,
725254,2019-01-23,13:11:59,-13.526672,1028.2056,1018.48987,16.238335,11.096667,0.01999999,0.0,53.37666,-8.509999,248,true,true,false,false,false,false,
726580,2019-01-23,13:11:59,-13.5,986.30383,1016.8994,21.893337,18.366667,0.04999997,7.399996,55.39833,-9.399997,200,true,true,true,false,false,false,
725256,2019-01-23,13:11:59,-7.545,1014.63165,1014.17456,11.486668,7.3966665,0.0,0.0,53.375004,-3.9583323,317,true,false,false,false,false,false,
749205,2019-01-23,13:11:59,-4.0300007,986.72644,988.875,16.623331,46.15001,0.0,0.0,73.85668,-1.8516675,280,true,false,false,false,false,false,
726586,2019-01-23,13:11:59,-8.710004,986.6732,1004.8367,14.58833,24.174997,0.0,0.0,28.659994,-5.096667,225,true,false,false,false,false,false,
726587,2019-01-23,13:11:59,-6.013334,992.6515,993.2851,14.630003,18.550001,0.0,0.0,51.263344,-3.4266675,50,true,false,false,false,false,false,
726588,2019-01-23,13:11:59,-14.000007,988.1867,993.4418,6.285002,9.023332,0.0,0.0,12.8049965,-8.429998,95,true,false,false,false,false,false,
726589,2019-01-23,13:11:59,-8.595002,1009.6946,1005.7068,8.776666,6.696665,0.0,0.0,89.73337,-5.753334,340,true,false,false,false,false,false,
745700,2019-01-23,13:11:59,-8.555004,1002.4079,1017.61206,9.896667,14.566669,0.09000002,0.90000045,51.70167,-4.839999,239,true,true,true,false,false,false,
720404,2019-01-23,13:11:59,-8.384999,1017.40204,1038.0374,12.381665,7.301665,0.0,0.0,54.265003,-3.699998,199,true,false,false,false,false,false,
720408,2019-01-23,13:11:59,-11.710002,1026.4836,1055.3918,15.808333,0.49000007,0.0,0.0,60.578346,-4.843332,251,true,false,false,false,false,false,
702600,2019-01-23,13:11:59,-29.319984,1030.4568,1032.6152,15.8483305,8.093338,0.069999985,0.0,94.909966,-26.653328,132,true,true,false,false,false,false,
702610,2019-01-23,13:11:59,-24.823341,997.2038,1014.9616,30.383333,4.0600004,0.009999995,10.1,63.783344,-20.890005,168,true,true,true,false,false,false,
727923,2019-01-23,13:11:59,0.2283332,1022.4533,1015.74,12.433334,14.951665,0.6299999,0.0,50.423374,2.106666,316,false,true,false,false,false,false,
703950,2019-01-23,13:11:59,-2.3066666,1010.15173,1007.5,16.325005,11.153332,0.19999988,0.0,50.69,0.19999988,176,false,true,false,false,false,false,
727920,2019-01-23,13:11:59,-0.68000007,1013.19946,1019.80054,11.721669,12.361666,0.39999977,0.0,86.79335,0.85166687,216,false,true,false,false,false,false,
727918,2019-01-23,13:11:59,-3.21,1017.39624,1019.3962,10.920003,9.240003,0.18000004,0.0,50.806656,1.0566665,249,false,true,false,false,false,false,
702615,2019-01-23,13:11:59,-23.498343,1017.4756,1035.6118,33.606678,1.1016663,0.0,0.0,35.028343,-19.475002,7,true,false,false,false,false,false,
727910,2019-01-23,13:11:59,-1.133333,1019.6006,1020.0,12.136667,17.273335,0.66583294,0.0,95.2717,1.3333334,95,false,true,false,false,false,false,
726650,2019-01-23,13:11:59,-11.405,1015.32825,1010.0,20.57,16.739998,0.009999995,0.0,52.65001,-4.989999,174,true,true,false,false,false,false,
725320,2019-01-23,13:11:59,-11.58333,992.6005,1016.5,16.376667,16.283333,0.03999998,1.900001,50.764988,-7.800002,251,true,true,true,false,false,false,
725327,2019-01-23,13:11:59,-19.650002,1038.5881,1023.47363,17.168333,16.199999,0.0,0.0,34.70666,-15.885005,315,true,false,false,false,false,false,
725326,2019-01-23,13:11:59,-16.783342,996.57153,985.32153,13.656667,14.968337,0.0,0.0,21.488337,-11.079997,174,true,false,false,false,false,false,
726654,2019-01-23,13:11:59,-12.820002,1007.1719,1019.5,13.103334,9.713333,0.009999995,0.0,83.979965,-4.2800007,160,true,true,false,false,false,false,
727985,2019-01-23,13:11:59,0.12000004,1026.3417,1017.6184,15.450002,9.336665,0.21000002,0.0,51.725,2.4599998,283,false,true,false,false,false,false,
727970,2019-01-23,13:11:59,-0.19333328,1011.5667,1018.6006,12.610003,6.7116675,1.1399996,0.09999994,52.721676,1.3733335,250,false,true,true,false,false,false,
727976,2019-01-23,13:11:59,-2.6700003,1015.9062,1018.19946,25.535002,11.820002,0.15000002,0.09999994,50.343334,0.7433335,329,false,true,true,false,false,false,
725310,2019-01-23,13:11:59,-10.879998,997.5085,1018.3537,15.373333,20.503338,0.0,0.0,44.058334,-7.730001,170,true,false,false,false,false,false,
725317,2019-01-23,13:11:59,-11.959996,1023.37036,1017.6006,10.625001,15.264999,0.0,0.0,51.590008,-7.850004,308,true,false,false,false,false,false,
725316,2019-01-23,13:11:59,-9.319996,1017.2002,1016.2065,15.063334,17.815,0.029999979,1.5999991,63.061653,-6.1599994,87,true,true,true,false,false,false,
725315,2019-01-23,13:11:59,-9.240003,1006.519,1006.7567,25.08167,25.233334,0.029999979,0.19999988,68.470024,-6.144998,288,true,true,true,false,false,false,
727975,2019-01-23,13:11:59,-0.3300001,1017.1005,1019.93945,7.5283356,17.983335,0.17000005,0.0,54.211662,2.576666,19,false,true,false,false,false,false,
725314,2019-01-23,13:11:59,-9.3949995,1022.0955,1021.7165,14.465,9.416668,0.069999985,0.0,72.829994,-4.5000005,293,true,true,false,false,false,false,
725342,2019-01-23,13:11:59,-11.474999,1026.8298,1021.41437,8.518334,36.258327,0.029999979,0.0,50.34668,-5.96,54,true,true,false,false,false,false,
724010,2019-01-23,13:11:59,-7.419998,1011.973,1017.1338,16.076668,13.613336,0.31999984,0.39999977,64.94665,-2.106666,76,true,true,true,false,false,false,
725340,2019-01-23,13:11:59,-10.503338,1004.51526,1010.0,15.1,22.21667,0.029999979,1.900001,50.063347,-6.5133343,294,true,true,true,false,false,false,
725346,2019-01-23,13:11:59,-6.36667,988.53613,991.8995,12.814998,25.486664,0.0,0.0,36.11166,-2.3383343,358,true,false,false,false,false,false,
725345,2019-01-23,13:11:59,-12.996661,1003.19946,1004.9833,9.363334,18.640001,0.0,0.0,44.786682,-8.129998,162,true,false,false,false,false,false,
726679,2019-01-23,13:11:59,-13.180004,1002.9666,986.66113,16.331663,7.599999,0.0,0.0,59.548344,-9.299994,190,true,false,false,false,false,false,
724014,2019-01-23,13:11:59,-5.283333,1004.21173,1028.795,10.741668,4.1566663,0.0,0.0,68.08169,-1.0,250,true,false,false,false,false,false,
724019,2019-01-23,13:11:59,-2.6500006,1005.9684,1017.1006,7.2900014,4.2383323,0.26000017,0.0,64.01835,0.6000001,127,false,true,false,false,false,false,
726675,2019-01-23,13:11:59,-8.868331,918.6516,1016.293,18.731668,20.128332,0.0,4.0,67.331665,-3.133332,334,true,false,true,false,false,false,
725349,2019-01-23,13:11:59,-16.14999,1018.37494,1022.1006,10.778331,24.25666,0.0,0.0,84.796646,-11.820001,207,true,false,false,false,false,false,
724017,2019-01-23,13:11:59,-9.776667,990.5237,1067.31,16.751669,8.018336,0.0,0.0,24.901678,-2.893334,217,true,false,false,false,false,false,
726676,2019-01-23,13:11:59,-13.324994,994.43365,1036.8914,13.206668,17.618338,0.0,0.0,87.60671,-8.085004,270,true,false,false,false,false,false,
725348,2019-01-23,13:11:59,-14.643341,1006.1384,1003.70807,10.013336,20.955006,0.0,0.0,75.753334,-10.020001,237,true,false,false,false,false,false,
724016,2019-01-23,13:11:59,-9.431666,1013.0033,1007.0848,23.734993,11.526669,0.13999997,0.09999994,99.09005,-1.6499991,150,true,true,true,false,false,false,
725347,2019-01-23,13:11:59,-13.050007,1007.28125,1014.8913,18.121662,13.020001,0.01999999,0.0,54.443336,-8.970001,216,true,true,false,false,false,false,
726660,2019-01-23,13:11:59,-9.616668,898.48334,1018.1006,36.85835,15.948335,0.09000002,3.1999981,50.119987,-3.7400014,312,true,true,true,false,false,false,
725330,2019-01-23,13:11:59,-11.165003,988.1828,1017.35345,13.574999,27.138334,0.119999915,2.5,51.078327,-7.9249988,287,true,true,true,false,false,false,
725335,2019-01-23,13:11:59,-10.45333,1003.393,1017.7789,9.29,22.816668,0.04999997,1.8000009,51.02836,-7.0999966,116,true,true,true,false,false,false,
726667,2019-01-23,13:11:59,-8.8933325,1023.10175,1025.5015,17.521667,2.2816665,0.01999999,0.0,50.941658,-4.8499994,3,true,true,false,false,false,false,
724008,2019-01-23,13:11:59,-7.075003,1010.6634,1018.6006,15.273336,10.199998,0.059999958,0.0,50.26667,-2.0499995,319,true,true,false,false,false,false,
724007,2019-01-23,13:11:59,2.510001,1008.8197,986.9316,7.8650007,2.0183337,0.0,0.0,15.539994,3.8866677,353,false,false,false,false,false,false,
725337,2019-01-23,13:11:59,-10.975006,985.7232,981.88824,3.7666667,30.196661,0.0,0.0,20.893343,-6.124999,125,true,false,false,false,false,false,
726665,2019-01-23,13:11:59,-13.275,1018.2012,1020.69946,35.103333,4.86,0.009999995,3.1000013,50.215015,-9.199999,115,true,true,true,false,false,false,
724006,2019-01-23,13:11:59,3.8733323,997.19946,999.67993,10.343331,7.5349984,0.0,0.0,96.165016,5.780002,55,false,false,false,false,false,false,
725336,2019-01-23,13:11:59,-10.260004,1012.3318,1019.8731,13.003332,15.295001,0.0,0.0,25.229994,-6.169998,125,true,false,false,false,false,false,
690230,2019-01-23,13:11:59,-1.0799999,1012.13336,1017.69946,7.768332,13.296668,0.11000002,0.0,63.83667,1.806667,131,false,true,false,false,false,false,
702640,2019-01-23,13:11:59,-16.299992,914.68335,1008.5782,17.643332,25.740004,0.029999979,1.5999991,53.160007,-13.385004,124,true,true,true,false,false,false,
727937,2019-01-23,13:11:59,-1.5933341,1001.69946,1012.9983,21.144993,19.638334,0.04999997,0.0,52.47332,0.98666686,123,false,true,false,false,false,false,
727938,2019-01-23,13:11:59,-1.2250007,1009.4532,1006.6183,16.89667,12.281668,0.13999997,0.0,69.001686,1.8649997,149,false,true,false,false,false,false,
703980,2019-01-23,13:11:59,-4.358336,1008.19946,1011.2401,11.785004,24.489998,0.22000004,0.5,51.553345,-0.5,326,true,true,true,false,false,false,
727934,2019-01-23,13:11:59,-1.785,1010.12067,1014.0583,11.798337,18.041666,0.13999997,0.0,50.69499,1.7399999,156,false,true,false,false,false,false,
726603,2019-01-23,13:11:59,-8.596666,1006.0067,1004.80994,13.928333,8.970002,0.0,0.0,27.031658,-3.186666,310,true,false,false,false,false,false,
727935,2019-01-23,13:11:59,-0.81999975,1008.0771,1008.9655,13.306669,10.740003,0.18999991,0.19999988,60.184994,2.2066667,306,false,true,true,false,false,false,
727930,2019-01-23,13:11:59,-1.7383335,1002.6848,1017.69946,14.361665,3.1499991,0.29000005,0.30000004,50.69833,1.0483329,15,false,true,true,false,false,false,
702650,2019-01-23,13:11:59,-20.658335,1008.1431,1014.5,39.481667,4.606667,0.0,0.0,77.166664,-20.721668,78,true,false,false,false,false,false,
727925,2019-01-23,13:11:59,-1.2266666,1028.5402,1017.4305,13.763338,8.844999,0.4400001,0.0,58.63167,1.0000001,108,false,true,false,false,false,false,
727926,2019-01-23,13:11:59,-0.2599999,1016.7181,1025.6337,8.005001,10.560001,0.15999992,0.0,51.50333,1.2516668,314,false,true,false,false,false,false,
702647,2019-01-23,13:11:59,-28.161674,1003.8101,998.8736,41.046677,0.86833316,0.0,0.0,33.49332,-23.799986,353,true,false,false,false,false,false,
727927,2019-01-23,13:11:59,0.63999975,1016.6648,1022.0,9.028334,19.185005,0.5400005,0.0,62.479973,2.5500002,325,false,true,false,false,false,false,
727928,2019-01-23,13:11:59,-0.8833338,999.89325,1001.55786,9.011666,11.248333,0.0,0.0,46.65999,1.0433329,91,false,false,false,false,false,false,
725300,2019-01-23,13:11:59,-12.450004,992.63,1016.5,11.875001,16.793333,0.029999979,2.6999984,92.07173,-8.493336,296,true,true,true,false,false,false,
725306,2019-01-23,13:11:59,-8.575004,988.28546,1012.8103,11.595001,14.569997,0.059999958,3.0,65.7017,-4.456665,103,true,true,true,false,false,false,
725305,2019-01-23,13:11:59,-11.785002,1006.49506,1004.6604,16.39833,8.553332,0.01999999,0.0,50.29499,-7.870002,349,true,true,false,false,false,false,
701330,2019-01-23,13:11:59,-20.325005,1012.4113,1013.0847,15.663333,23.825,0.029999979,24.199991,52.44332,-16.64833,29,true,true,true,false,false,false,
701333,2019-01-23,13:11:59,-17.846668,1001.31323,1003.4084,8.108334,44.171673,0.0,0.0,34.643314,-15.550009,106,true,false,false,false,false,false,
700001,2019-01-23,13:11:59,-13.315003,1030.155,1026.1632,15.174997,15.65,0.069999985,0.0,50.80499,-7.8666706,27,true,true,false,false,false,false,
702670,2019-01-23,13:11:59,-19.515007,970.54895,1017.17786,27.738333,22.153334,0.0,1.6999992,50.31334,-14.574992,163,true,false,true,false,false,false,
726625,2019-01-23,13:11:59,-12.149996,951.66125,1016.4578,35.47333,6.8400006,0.009999995,0.39999977,81.43666,-5.7100015,285,true,true,true,false,false,false,
726626,2019-01-23,13:11:59,-15.999996,1004.32654,1008.4345,16.07,22.52,0.0,0.0,21.28666,-11.119996,5,true,false,false,false,false,false,
726620,2019-01-23,13:11:59,-9.800006,915.10046,1017.0,32.05,20.831667,0.009999995,0.90000045,52.514973,-3.3500016,289,true,true,true,false,false,false,
724070,2019-01-23,13:11:59,-9.31333,1015.6088,1017.2531,12.630002,13.823333,0.15000002,0.09999994,59.459995,-4.5500016,210,true,true,true,false,false,false,
724075,2019-01-23,13:11:59,-8.831663,1014.82513,1016.7132,14.41667,5.7066674,0.22999981,0.30000004,50.469997,-4.0399976,138,true,true,true,false,false,false,
724074,2019-01-23,13:11:59,-5.273335,1017.8994,1014.65717,16.168333,5.8916655,0.0,0.0,52.55168,0.0,22,false,false,false,false,false,false,
724060,2019-01-23,13:11:59,-10.331664,1012.11816,1018.0838,19.283333,8.238334,0.119999915,1.2000002,52.744984,-4.3066645,77,true,true,true,false,false,false,
725390,2019-01-23,13:11:59,-11.0199995,982.8995,1013.77203,11.886667,20.34333,0.09999994,4.5,64.47167,-7.8250027,161,true,true,true,false,false,false,
724066,2019-01-23,13:11:59,-9.833331,1015.0635,1017.8402,10.038332,21.006666,0.059999958,0.0,51.278324,-4.940002,175,true,true,false,false,false,false,
724065,2019-01-23,13:11:59,-8.983334,1012.46136,1017.9011,8.675001,7.203334,0.0,0.0,69.98497,-3.380001,2,true,false,false,false,false,false,
725396,2019-01-23,13:11:59,-11.46,1008.3233,1012.1564,11.346666,16.45,0.029999979,0.0,50.761665,-7.773336,233,true,true,false,false,false,false,
725395,2019-01-23,13:11:59,-10.699996,1016.46686,1015.2971,11.156667,22.410004,0.09000002,2.5,52.391655,-7.313335,205,true,true,true,false,false,false,
725394,2019-01-23,13:11:59,-13.153337,1011.0,1018.80054,11.785004,13.031665,0.03999998,0.0,50.725,-9.626662,168,true,true,false,false,false,false,
724067,2019-01-23,13:11:59,-7.6083317,1001.1912,1005.1871,13.911667,0.1333333,0.0,0.0,34.62165,-1.9483339,233,true,false,false,false,false,false,
724095,2019-01-23,13:11:59,-11.310001,998.4747,1003.95844,13.573332,8.203332,0.069999985,0.0,52.053333,-4.835,130,true,true,false,false,false,false,
724094,2019-01-23,13:11:59,-12.62667,1012.44006,1013.2553,16.220001,13.296664,0.04999997,0.0,72.85999,-5.823332,357,true,true,false,false,false,false,
724093,2019-01-23,13:11:59,-9.566667,1020.48676,1015.1767,12.196667,9.919999,0.27000025,0.0,52.574993,-4.42,89,true,true,false,false,false,false,
724097,2019-01-23,13:11:59,-22.960001,1013.5149,993.6683,23.761662,12.211666,0.0,0.0,85.31495,-10.775,280,true,false,false,false,false,false,
724096,2019-01-23,13:11:59,-8.700006,1017.1502,1017.267,17.74,11.633335,0.15000002,1.5,52.213326,-3.6300008,98,true,true,true,false,false,false,
724090,2019-01-23,13:11:59,-11.239994,1012.94116,1015.6479,14.653334,7.610002,0.07999996,2.3000014,51.665024,-5.183335,68,true,true,true,false,false,false,
724088,2019-01-23,13:11:59,-6.6200027,1014.5432,1017.2988,11.981666,24.551664,0.09999994,0.39999977,80.96168,-1.7583336,106,true,true,true,false,false,false,
724086,2019-01-23,13:11:59,-9.833327,1003.96173,1017.1781,10.183332,13.349999,0.15999992,2.1999986,65.46002,-4.103332,344,true,true,true,false,false,false,
724085,2019-01-23,13:11:59,-8.919998,1000.6168,1003.2916,10.401662,13.740001,0.069999985,0.0,78.33333,-3.7400005,346,true,true,false,false,false,false,
724089,2019-01-23,13:11:59,-9.266672,1014.68317,1015.95325,16.876669,20.04,0.23999983,1.2000002,51.981636,-4.123332,49,true,true,true,false,false,false,
724080,2019-01-23,13:11:59,-10.233327,1014.2148,1016.29553,15.618334,13.486665,0.13999997,1.5,50.343346,-4.7199984,266,true,true,true,false,false,false,
725360,2019-01-23,13:11:59,-11.149999,991.7805,1016.68805,7.8383307,20.720001,0.11000002,2.0,51.32002,-7.7,89,true,true,true,false,false,false,
724030,2019-01-23,13:11:59,-11.341662,1004.23645,1016.96,19.118338,12.113334,0.119999915,1.5,50.06334,-5.94667,298,true,true,true,false,false,false,
724037,2019-01-23,13:11:59,-8.100004,1015.6679,1016.8136,11.294996,8.975,0.13999997,1.0999993,51.558342,-2.2999995,148,true,true,true,false,false,false,
724036,2019-01-23,13:11:59,-16.349998,1015.4831,963.44354,14.544997,22.823334,0.13000008,0.0,89.6717,-9.820001,330,true,true,false,false,false,false,
724035,2019-01-23,13:11:59,-8.004998,1019.3994,1017.70294,11.015004,12.6433325,0.13000008,0.19999988,50.805004,-2.25,14,true,true,true,false,false,false,
725366,2019-01-23,13:11:59,-9.220002,1020.29553,1015.4327,15.478337,13.8516655,0.07999996,1.0,50.666653,-5.773336,274,true,true,true,false,false,false,
726682,2019-01-23,13:11:59,-8.733338,998.6006,1005.41833,14.281672,11.893335,0.0,0.0,58.88831,-5.286665,134,true,false,false,false,false,false,
724020,2019-01-23,13:11:59,-4.7000027,1012.53,1015.6488,14.566667,18.273333,0.26000017,0.0,50.93834,0.0,65,false,true,false,false,false,false,
726680,2019-01-23,13:11:59,-10.6950035,972.585,1010.9348,41.80167,11.386668,0.0,0.0,42.318344,-3.0,89,true,false,false,false,false,false,
725350,2019-01-23,13:11:59,-10.334997,987.86115,1014.7078,7.463333,13.61,0.13000008,5.6000032,92.148315,-7.293333,159,true,true,true,false,false,false,
724026,2019-01-23,13:11:59,5.4566655,980.1136,995.18317,9.041663,5.928333,0.0,0.0,15.081663,5.8999996,331,false,false,false,false,false,false,
725354,2019-01-23,13:11:59,-16.591677,1019.3599,1001.92664,13.765,9.861667,0.0,0.0,6.7099977,-12.926667,205,true,false,false,false,false,false,
726685,2019-01-23,13:11:59,-9.050001,1013.34875,1018.1912,20.413336,14.598333,0.029999979,2.8999991,87.81001,-5.7000017,33,true,true,true,false,false,false,
726686,2019-01-23,13:11:59,-10.285003,968.4281,1016.69946,30.366669,20.573334,0.029999979,1.900001,90.823326,-5.8499975,122,true,true,true,false,false,false,
724050,2019-01-23,13:11:59,-7.9833374,1015.4932,1016.31354,16.539997,4.0516667,0.119999915,0.79999954,66.45333,-1.9616672,204,true,true,true,false,false,false,
724055,2019-01-23,13:11:59,-8.910005,983.6933,1002.7618,15.966665,11.041666,0.0,0.0,47.79998,0.9500002,336,false,false,false,false,false,false,
725384,2019-01-23,13:11:59,-13.38,999.6086,997.2719,12.215,5.2450013,0.0,0.0,57.723362,-9.593336,171,true,false,false,false,false,false,
724053,2019-01-23,13:11:59,-11.249999,978.3219,1001.8366,17.414999,7.1116667,0.0,0.0,35.481663,-0.94666696,266,true,false,false,false,false,false,
725383,2019-01-23,13:11:59,-12.419997,999.9754,1004.2869,10.043335,8.381666,0.0,0.0,66.825,-9.219999,129,true,false,false,false,false,false,
724058,2019-01-23,13:11:59,0.33500007,1013.9182,981.1265,11.023333,8.276666,0.0,0.0,41.34335,0.95166695,283,false,false,false,false,false,false,
724040,2019-01-23,13:11:59,-7.050002,1016.5218,1017.5671,6.5183353,13.453334,0.11000002,0.5,95.16671,-1.5449996,298,true,true,true,false,false,false,
725370,2019-01-23,13:11:59,-11.8499975,991.6005,1014.3055,9.5,17.553335,0.09999994,2.5,81.924995,-8.041662,297,true,true,true,false,false,false,
725375,2019-01-23,13:11:59,-9.938331,1013.30524,1010.22534,19.873335,17.338335,0.009999995,0.0,78.843315,-5.833331,334,true,true,false,false,false,false,
725374,2019-01-23,13:11:59,-14.040004,1005.5855,1016.2665,8.256667,14.003331,0.01999999,0.0,51.711685,-10.216666,203,true,true,false,false,false,false,
724043,2019-01-23,13:11:59,-6.5899987,999.4379,1032.3429,11.446668,9.598333,0.0,0.0,36.003338,-0.9533336,340,true,false,false,false,false,false,
725373,2019-01-23,13:11:59,-11.198334,997.4198,989.55707,14.404996,14.013334,0.0,0.0,96.903305,-7.880004,149,true,false,false,false,false,false,
725378,2019-01-23,13:11:59,-12.969995,995.50665,1003.4649,10.683335,16.261665,0.0,0.0,59.22167,-9.840001,107,true,false,false,false,false,false,
725377,2019-01-23,13:11:59,-11.114996,1008.4027,1015.8977,17.166668,20.664997,0.03999998,1.6999992,50.59499,-7.2166667,330,true,true,true,false,false,false,
725376,2019-01-23,13:11:59,-12.10333,1018.1401,1004.8182,15.444999,18.393333,0.009999995,0.0,78.25999,-8.333338,13,true,true,false,false,false,false,
724045,2019-01-23,13:11:59,-7.6800017,1015.80054,1017.79553,12.72667,15.634998,0.119999915,0.0,53.25,-2.7899983,247,true,true,false,false,false,false,
702720,2019-01-23,13:11:59,-14.226666,1003.62036,1005.2449,35.408325,9.658335,0.01999999,8.700006,55.76833,-10.641661,301,true,true,true,false,false,false,
702716,2019-01-23,13:11:59,-15.30667,992.79846,990.29974,21.581661,12.283334,0.0,0.0,90.140015,-13.113326,349,true,false,false,false,false,false,
702730,2019-01-23,13:11:59,-11.946669,1001.71326,1006.43665,39.361668,7.2283335,0.07999996,9.600001,77.32998,-7.9150004,108,true,true,true,false,false,false,
702725,2019-01-23,13:11:59,-9.973332,1007.6098,1004.83704,12.44833,13.41,0.01999999,0.0,54.61501,-5.4400005,81,true,true,false,false,false,false,
690190,2019-01-23,13:11:59,-7.359999,974.9814,1018.80054,34.148335,13.113333,0.0,0.0,75.618324,0.79999954,173,false,false,false,false,false,false,
702740,2019-01-23,13:11:59,-11.166669,1002.80054,1000.2415,25.093344,15.851664,0.01999999,2.099999,97.73495,-7.366668,248,true,true,true,false,false,false,
726710,2019-01-23,13:11:59,-11.125003,1022.6962,1029.8611,19.001667,0.9649999,0.0,0.0,95.25828,-8.559998,358,true,false,false,false,false,false,
702735,2019-01-23,13:11:59,-13.268338,1002.9461,1000.69946,29.674995,11.518334,0.0,1.5,51.503334,-9.590002,268,true,false,true,false,false,false,
726700,2019-01-23,13:11:59,-11.904999,990.9347,1008.3149,34.188335,14.461666,0.0,0.0,0.67166674,-3.6,91,true,false,false,false,false,false,
702756,2019-01-23,13:11:59,-10.620002,999.5317,992.6718,15.716666,10.735,0.03999998,0.0,51.383347,-6.88,147,true,true,false,false,false,false,
702750,2019-01-23,13:11:59,-10.109998,1005.4144,1009.0153,21.404993,11.943333,0.29000005,42.300026,81.42833,-5.99,239,true,true,true,false,false,false,
702700,2019-01-23,13:11:59,-9.555003,973.0098,993.8465,16.48667,0.7583333,0.0,0.0,19.06,-4.0133333,48,true,false,false,false,false,false,
702710,2019-01-23,13:11:59,-25.500013,955.3929,1014.78534,42.504997,5.871666,0.009999995,2.8999991,51.653316,-21.57001,139,true,true,true,false,false,false,
726770,2019-01-23,13:11:59,-13.176664,909.0216,1015.3949,37.501667,25.258337,0.09000002,2.6999984,51.95834,-5.259998,78,true,true,true,false,false,false,
725440,2019-01-23,13:11:59,-12.05,995.6797,1015.80054,17.465004,12.483335,0.07999996,2.099999,52.239983,-7.5599966,205,true,true,true,false,false,false,
724110,2019-01-23,13:11:59,-10.879995,978.59045,1018.8586,30.58001,10.98,0.25,0.90000045,50.934994,-3.690002,209,true,true,true,false,false,false,
726777,2019-01-23,13:11:59,-10.319997,1004.39496,1018.7602,18.868334,22.461664,0.0,0.0,65.123314,-2.4249997,27,true,false,false,false,false,false,
724113,2019-01-23,13:11:59,-3.9416647,1005.4848,1021.93164,16.108334,7.694999,0.0,0.0,34.284992,-1.0,66,true,false,false,false,false,false,
724118,2019-01-23,13:11:59,-2.2733333,988.0134,995.86,12.243331,4.4216666,0.0,0.0,52.39333,2.8633344,250,false,false,false,false,false,false,
726775,2019-01-23,13:11:59,-12.733338,987.8995,998.04504,46.955,16.71,0.0,0.0,84.03499,0.79999954,238,false,false,false,false,false,false,
724116,2019-01-23,13:11:59,-7.149996,1014.8681,1014.44116,18.381672,19.468334,0.0,0.0,12.426671,-1.0,16,true,false,false,false,false,false,
726776,2019-01-23,13:11:59,-8.649997,924.908,1015.8994,39.733322,20.423332,0.029999979,4.0,50.443336,-2.1666675,274,true,true,true,false,false,false,
724115,2019-01-23,13:11:59,-4.8800015,1025.8033,987.0297,11.271668,19.235006,0.0,0.0,93.161705,-4.893334,192,true,false,false,false,false,false,
725430,2019-01-23,13:11:59,-12.634999,990.69946,1015.5,15.246665,13.451664,0.03999998,4.300002,51.628323,-9.1399975,68,true,true,true,false,false,false,
726766,2019-01-23,13:11:59,-7.979999,1000.49316,994.85645,12.723331,23.016668,0.0,0.0,39.32168,-6.2600017,306,true,false,false,false,false,false,
724100,2019-01-23,13:11:59,-9.759997,990.55646,1016.82324,26.538332,15.991666,0.23999983,0.5,71.77998,-3.0133338,101,true,true,true,false,false,false,
701486,2019-01-23,13:11:59,-31.75,1018.29846,1011.875,19.211666,9.893331,0.0,0.0,23.878332,-22.88001,237,true,false,false,false,false,false,
724106,2019-01-23,13:11:59,-8.419996,1019.87494,1013.8717,18.469997,15.998337,0.17000005,0.7000004,51.899982,-1.7433332,138,true,true,true,false,false,false,
724105,2019-01-23,13:11:59,-10.549998,999.7966,996.2379,12.07667,9.673336,0.0,0.0,8.086669,-3.503334,27,true,false,false,false,false,false,
